	0	1	2	3	4	5	6	7	8	9	10	11
A0A084R0Y5.1/72-289	29DZU@1|root	2RM4B@2759|Eukaryota	3AIPW@33154|Opisthokonta	3PASM@4751|Fungi	3QTYA@4890|Ascomycota	218RI@147550|Sordariomycetes						218RI@147550|Sordariomycetes
A0A5N7DM42.1/3-210	28J2M@1|root	2QRET@2759|Eukaryota	3AIVZ@33154|Opisthokonta	3PCVX@4751|Fungi	3RMP1@4890|Ascomycota	20U4U@147545|Eurotiomycetes	3SE3M@5042|Eurotiales					3SE3M@5042|Eurotiales
A0A0C9USP9.1/37-250	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota							3RM2K@4890|Ascomycota
A0A165ELT2.1/50-279	29DZU@1|root	2RM4B@2759|Eukaryota	3A1C1@33154|Opisthokonta	3P240@4751|Fungi	3VBRI@5204|Basidiomycota	22EV7@155619|Agaricomycetes	3H7AE@355688|Agaricomycetes incertae sedis					3H7AE@355688|Agaricomycetes incertae sedis
A0A397H7T2.1/63-270	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20JV5@147545|Eurotiomycetes	3SEY5@5042|Eurotiales					3SEY5@5042|Eurotiales
A0A8H4UHJ6.1/101-327	28J2M@1|root	2QRET@2759|Eukaryota	39ZIW@33154|Opisthokonta	3P1GX@4751|Fungi	3QNVV@4890|Ascomycota	215SX@147550|Sordariomycetes	1F4Q1@1028384|Glomerellales					1F4Q1@1028384|Glomerellales
A0A0W0F6C2.1/55-303	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes	3W4X4@5338|Agaricales					3W4X4@5338|Agaricales
A0A6G1INV5.1/112-342	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	210M0@147548|Leotiomycetes						210M0@147548|Leotiomycetes
A0A6A5Y4J9.1/112-342	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	210M0@147548|Leotiomycetes						210M0@147548|Leotiomycetes
X0K389.1/69-287	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3RJF9@4890|Ascomycota	21JER@147550|Sordariomycetes	3TR9C@5125|Hypocreales	1FX4Q@110618|Nectriaceae				1FX4Q@110618|Nectriaceae
A0A3N4LDY1.1/31-249	29DZU@1|root	2QV06@2759|Eukaryota	39SK8@33154|Opisthokonta	3NYXU@4751|Fungi	3QSEQ@4890|Ascomycota							3QSEQ@4890|Ascomycota
A0A7C8I9R9.1/58-313	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QQ1F@4890|Ascomycota	218JZ@147550|Sordariomycetes	3U5NA@5139|Sordariales					3U5NA@5139|Sordariales
A0A084B8J4.1/630-819	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3PCDK@4751|Fungi	3QS95@4890|Ascomycota	2194Z@147550|Sordariomycetes	41PYC@639021|Magnaporthales					41PYC@639021|Magnaporthales
A0A4Q4VHJ4.1/218-407	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3PCDK@4751|Fungi	3QS95@4890|Ascomycota	2194Z@147550|Sordariomycetes						2194Z@147550|Sordariomycetes
A0A0B7KF87.1/49-264	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota							3QKJG@4890|Ascomycota
A0A8H5MYW8.1/69-287	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3RJF9@4890|Ascomycota	21JER@147550|Sordariomycetes	3TR9C@5125|Hypocreales	1FX4Q@110618|Nectriaceae				1FX4Q@110618|Nectriaceae
A0A084RMW2.1/665-854	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3PCDK@4751|Fungi	3QS95@4890|Ascomycota	2194Z@147550|Sordariomycetes	41PYC@639021|Magnaporthales					41PYC@639021|Magnaporthales
G2QJJ3.1/89-310	29DZU@1|root	2RM4B@2759|Eukaryota	3AIPW@33154|Opisthokonta	3PASM@4751|Fungi	3QTYA@4890|Ascomycota	218U0@147550|Sordariomycetes	3U7A5@5139|Sordariales	3HEM0@35718|Chaetomiaceae				3HEM0@35718|Chaetomiaceae
A0A8H5ZGI7.1/94-312	2EDVI@1|root	2SJDZ@2759|Eukaryota	3AHAB@33154|Opisthokonta	3PCAJ@4751|Fungi	3RKYN@4890|Ascomycota	209GZ@147541|Dothideomycetes	4KHIH@92860|Pleosporales					4KHIH@92860|Pleosporales
M2SMT7.1/94-312	2EDVI@1|root	2SJDZ@2759|Eukaryota	3AHAB@33154|Opisthokonta	3PCAJ@4751|Fungi	3RKYN@4890|Ascomycota	209GZ@147541|Dothideomycetes	4KHIH@92860|Pleosporales					4KHIH@92860|Pleosporales
A0A4S9QDJ8.1/106-329	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A0C4DNU4.1/219-408	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3PCDK@4751|Fungi	3QS95@4890|Ascomycota	2194Z@147550|Sordariomycetes	41PYC@639021|Magnaporthales					41PYC@639021|Magnaporthales
A0A4S8UAY7.1/106-329	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A066XSE1.1/196-430	29DZU@1|root	2RM4B@2759|Eukaryota	3AIPW@33154|Opisthokonta	3PASM@4751|Fungi	3QTYA@4890|Ascomycota	218U0@147550|Sordariomycetes	1EV1A@1028384|Glomerellales					1EV1A@1028384|Glomerellales
N1PSV7.1/98-329	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	2098C@147541|Dothideomycetes	3MGRK@451867|Dothideomycetidae					3MGRK@451867|Dothideomycetidae
A0A1Y2W5P0.1/103-320	29DZU@1|root	2RM4B@2759|Eukaryota	3AIPW@33154|Opisthokonta	3PASM@4751|Fungi	3QTYA@4890|Ascomycota	218RI@147550|Sordariomycetes						218RI@147550|Sordariomycetes
A0A369GQQ2.1/106-328	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	3TIAP@5125|Hypocreales					3TIAP@5125|Hypocreales
A0A4Z1I2E7.1/104-323	KOG3544@1|root	KOG3544@2759|Eukaryota	3ADZC@33154|Opisthokonta									3ADZC@33154|Opisthokonta
K5XJW5.1/48-298	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes	3W4X4@5338|Agaricales					3W4X4@5338|Agaricales
A0A6G1KL79.1/111-336	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota							3QRNN@4890|Ascomycota
A0A2T2P9E0.1/119-364	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	1ZX9D@147541|Dothideomycetes	4KEA0@92860|Pleosporales					4KEA0@92860|Pleosporales
W6YWU5.1/94-312	2EDVI@1|root	2SJDZ@2759|Eukaryota	3AHAB@33154|Opisthokonta	3PCAJ@4751|Fungi	3RKYN@4890|Ascomycota	209GZ@147541|Dothideomycetes	4KHIH@92860|Pleosporales					4KHIH@92860|Pleosporales
A0A4S9ZG44.1/106-329	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
A0A4R8RA10.1/110-340	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
Q2HEC0.1/92-342	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	21701@147550|Sordariomycetes	3U84A@5139|Sordariales	3HD2X@35718|Chaetomiaceae				3HD2X@35718|Chaetomiaceae
A0A1S1W447.1/102-327	28J2M@1|root	2QRET@2759|Eukaryota	39ZIW@33154|Opisthokonta	3P1GX@4751|Fungi	3QNVV@4890|Ascomycota	215SX@147550|Sordariomycetes	1F4Q1@1028384|Glomerellales					1F4Q1@1028384|Glomerellales
A0A2V5HIN9.1/75-291	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota							3QKJG@4890|Ascomycota
A0A0W0FIC5.1/72-290	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3V5F7@5204|Basidiomycota	22DXH@155619|Agaricomycetes	3W9TX@5338|Agaricales					3W9TX@5338|Agaricales
V2YHW2.1/72-290	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3V5F7@5204|Basidiomycota	22DXH@155619|Agaricomycetes	3W9TX@5338|Agaricales					3W9TX@5338|Agaricales
A0A5C3LN96.1/30-240	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3V5F7@5204|Basidiomycota	22DXH@155619|Agaricomycetes	3W9TX@5338|Agaricales					3W9TX@5338|Agaricales
A0A1L7W176.1/75-293	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3RJF9@4890|Ascomycota	21JER@147550|Sordariomycetes	3TR9C@5125|Hypocreales	1FX4Q@110618|Nectriaceae				1FX4Q@110618|Nectriaceae
W3WJV2.1/96-313	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota							3QKJG@4890|Ascomycota
A0A8J5TY65.1/42-260	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3RJF9@4890|Ascomycota	21JER@147550|Sordariomycetes	3TR9C@5125|Hypocreales	1FX4Q@110618|Nectriaceae				1FX4Q@110618|Nectriaceae
A0A166T4G5.1/115-340	28J2M@1|root	2QRET@2759|Eukaryota	39ZIW@33154|Opisthokonta	3P1GX@4751|Fungi	3QNVV@4890|Ascomycota	215SX@147550|Sordariomycetes	1F4Q1@1028384|Glomerellales					1F4Q1@1028384|Glomerellales
A0A8H5RVQ0.1/66-284	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3RJF9@4890|Ascomycota	21JER@147550|Sordariomycetes	3TR9C@5125|Hypocreales	1FX4Q@110618|Nectriaceae				1FX4Q@110618|Nectriaceae
A0A178AJ55.1/107-333	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota							3QRNN@4890|Ascomycota
A0A6A5Z7L4.1/96-344	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	20ZJC@147548|Leotiomycetes						20ZJC@147548|Leotiomycetes
A0A8H4R0R5.1/83-295	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3V5F7@5204|Basidiomycota	22DXH@155619|Agaricomycetes	3W9TX@5338|Agaricales					3W9TX@5338|Agaricales
A0A194X4J9.1/74-294	29DZU@1|root	2RM4B@2759|Eukaryota	3A1C1@33154|Opisthokonta	3P240@4751|Fungi	3RJHP@4890|Ascomycota	20KNB@147545|Eurotiomycetes						20KNB@147545|Eurotiomycetes
A0A409X3M6.1/112-321	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3V5F7@5204|Basidiomycota	22DXH@155619|Agaricomycetes	3W9TX@5338|Agaricales					3W9TX@5338|Agaricales
A0A094G210.1/67-283	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3RJF9@4890|Ascomycota							3RJF9@4890|Ascomycota
A0A8H3VY49.1/103-328	28J2M@1|root	2QRET@2759|Eukaryota	39ZIW@33154|Opisthokonta	3P1GX@4751|Fungi	3QNVV@4890|Ascomycota	215SX@147550|Sordariomycetes	1F4Q1@1028384|Glomerellales					1F4Q1@1028384|Glomerellales
A0A6A6S7G3.1/98-313	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes						211NX@147550|Sordariomycetes
A0A084B4D9.1/101-326	28J2M@1|root	2QRET@2759|Eukaryota	39ZIW@33154|Opisthokonta	3P1GX@4751|Fungi	3QNVV@4890|Ascomycota	215SX@147550|Sordariomycetes	1F4Q1@1028384|Glomerellales					1F4Q1@1028384|Glomerellales
A0A084RDX3.1/101-326	28J2M@1|root	2QRET@2759|Eukaryota	39ZIW@33154|Opisthokonta	3P1GX@4751|Fungi	3QNVV@4890|Ascomycota	215SX@147550|Sordariomycetes	1F4Q1@1028384|Glomerellales					1F4Q1@1028384|Glomerellales
A0A4S4MP01.1/10-253	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes	3W4X4@5338|Agaricales					3W4X4@5338|Agaricales
L2G955.1/110-315	29DZU@1|root	2RM4B@2759|Eukaryota	3AIPW@33154|Opisthokonta	3PASM@4751|Fungi	3QTYA@4890|Ascomycota	218RI@147550|Sordariomycetes	1F5NK@1028384|Glomerellales					1F5NK@1028384|Glomerellales
A0A8H7C551.1/48-298	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes	3W4X4@5338|Agaricales					3W4X4@5338|Agaricales
A0A165DIB8.1/117-349	29DZU@1|root	2RM4B@2759|Eukaryota	3A1C1@33154|Opisthokonta	3P240@4751|Fungi	3VBRI@5204|Basidiomycota	22EV7@155619|Agaricomycetes	3H7AE@355688|Agaricomycetes incertae sedis					3H7AE@355688|Agaricomycetes incertae sedis
A0A8H5ESN2.1/92-306	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3V5F7@5204|Basidiomycota	22DXH@155619|Agaricomycetes	3W9TX@5338|Agaricales					3W9TX@5338|Agaricales
A0A8H2VS30.1/83-335	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	20ZJC@147548|Leotiomycetes						20ZJC@147548|Leotiomycetes
A0A084QQ18.1/101-326	28J2M@1|root	2QRET@2759|Eukaryota	39ZIW@33154|Opisthokonta	3P1GX@4751|Fungi	3QNVV@4890|Ascomycota	215SX@147550|Sordariomycetes	1F4Q1@1028384|Glomerellales					1F4Q1@1028384|Glomerellales
A0A136IKR7.1/65-290	28J2M@1|root	2QRET@2759|Eukaryota	39ZIW@33154|Opisthokonta	3P1GX@4751|Fungi	3QNVV@4890|Ascomycota	215SX@147550|Sordariomycetes	41IQZ@639021|Magnaporthales					41IQZ@639021|Magnaporthales
A0A437A7Y6.1/89-304	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota							3RM2K@4890|Ascomycota
W7MIY9.1/69-287	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3RJF9@4890|Ascomycota	21JER@147550|Sordariomycetes	3TR9C@5125|Hypocreales	1FX4Q@110618|Nectriaceae				1FX4Q@110618|Nectriaceae
A0A0F4GHY4.1/125-359	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota	2098C@147541|Dothideomycetes	3MGRK@451867|Dothideomycetidae					3MGRK@451867|Dothideomycetidae
A0A3N4KB66.1/129-341	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota							3QKJG@4890|Ascomycota
A0A8H7MD11.1/108-311	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	203YJ@147541|Dothideomycetes	4KBGA@92860|Pleosporales					4KBGA@92860|Pleosporales
R0JQK0.1/94-312	2EDVI@1|root	2SJDZ@2759|Eukaryota	3AHAB@33154|Opisthokonta	3PCAJ@4751|Fungi	3RKYN@4890|Ascomycota	209GZ@147541|Dothideomycetes	4KHIH@92860|Pleosporales					4KHIH@92860|Pleosporales
A0A4Z1FMD5.1/104-323	KOG3544@1|root	KOG3544@2759|Eukaryota	3ADZC@33154|Opisthokonta									3ADZC@33154|Opisthokonta
A0A6A5XXR1.1/106-332	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota							3QRNN@4890|Ascomycota
A0A3N4K4F4.1/83-290	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota							3RM2K@4890|Ascomycota
A0A2V1E8H3.1/97-320	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota							3QRNN@4890|Ascomycota
A0A1D9PTG4.1/83-335	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	20ZJC@147548|Leotiomycetes						20ZJC@147548|Leotiomycetes
A0A5C3M099.1/51-299	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes	3W4X4@5338|Agaricales					3W4X4@5338|Agaricales
Q2WG53.1/48-298	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes	3W4X4@5338|Agaricales					3W4X4@5338|Agaricales
Q2WG54.1/48-298	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes	3W4X4@5338|Agaricales					3W4X4@5338|Agaricales
A0A8J2MVV0.1/108-337	2EDVI@1|root	2SJDZ@2759|Eukaryota	3AHAB@33154|Opisthokonta	3PCAJ@4751|Fungi	3RNYG@4890|Ascomycota							3RNYG@4890|Ascomycota
W3X6M7.1/67-283	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3RJF9@4890|Ascomycota							3RJF9@4890|Ascomycota
A0A0G4N7R0.1/130-356	28J2M@1|root	2QRET@2759|Eukaryota	39ZIW@33154|Opisthokonta	3P1GX@4751|Fungi	3QNVV@4890|Ascomycota	215SX@147550|Sordariomycetes	1EY4P@1028384|Glomerellales					1EY4P@1028384|Glomerellales
A0A0D2KQZ9.1/37-247	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3V5F7@5204|Basidiomycota	22DXH@155619|Agaricomycetes	3W9TX@5338|Agaricales					3W9TX@5338|Agaricales
A7E8E8.1/83-335	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	20ZJC@147548|Leotiomycetes						20ZJC@147548|Leotiomycetes
A0A0P7B6M1.1/70-289	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3RJF9@4890|Ascomycota	21JER@147550|Sordariomycetes	3TR9C@5125|Hypocreales	1FX4Q@110618|Nectriaceae				1FX4Q@110618|Nectriaceae
A0A8H5ESC3.1/119-333	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3V5F7@5204|Basidiomycota	22DXH@155619|Agaricomycetes	3W9TX@5338|Agaricales					3W9TX@5338|Agaricales
A0A4V4I3R1.1/106-329	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	1EWPF@1028384|Glomerellales					1EWPF@1028384|Glomerellales
C1H759.2/140-389	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3B4MG@33183|Onygenales	3FMAY@34383|Onygenales incertae sedis				3FMAY@34383|Onygenales incertae sedis
A0A1M2VPA5.1/56-301	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes	3W4X4@5338|Agaricales					3W4X4@5338|Agaricales
V2XB88.1/55-303	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes	3W4X4@5338|Agaricales					3W4X4@5338|Agaricales
A0A8T8X548.1/75-291	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota							3QKJG@4890|Ascomycota
A0A2T7A7H9.1/80-286	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota							3RM2K@4890|Ascomycota
A0A317AMV7.1/6-220	2EDVI@1|root	2SJDZ@2759|Eukaryota	3AHAB@33154|Opisthokonta	3PCAJ@4751|Fungi	3RNYG@4890|Ascomycota							3RNYG@4890|Ascomycota
A0A8H5KTM0.1/69-287	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3RJF9@4890|Ascomycota	21JER@147550|Sordariomycetes	3TR9C@5125|Hypocreales	1FX4Q@110618|Nectriaceae				1FX4Q@110618|Nectriaceae
A0A166CLK7.1/57-299	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes	3W4X4@5338|Agaricales					3W4X4@5338|Agaricales
A0A166F1S8.1/57-299	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes	3W4X4@5338|Agaricales					3W4X4@5338|Agaricales
A0A8K0PR44.1/92-349	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	21701@147550|Sordariomycetes	3U84A@5139|Sordariales	3HD2X@35718|Chaetomiaceae				3HD2X@35718|Chaetomiaceae
A0A8J2HUY8.1/117-359	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	1ZX9D@147541|Dothideomycetes	4KEA0@92860|Pleosporales					4KEA0@92860|Pleosporales
A0A084B663.1/72-289	29DZU@1|root	2RM4B@2759|Eukaryota	3AIPW@33154|Opisthokonta	3PASM@4751|Fungi	3QTYA@4890|Ascomycota	218RI@147550|Sordariomycetes						218RI@147550|Sordariomycetes
A0A165JGF1.1/77-309	29DZU@1|root	2RM4B@2759|Eukaryota	3A1C1@33154|Opisthokonta	3P240@4751|Fungi	3VBRI@5204|Basidiomycota	22EV7@155619|Agaricomycetes	3H7AE@355688|Agaricomycetes incertae sedis					3H7AE@355688|Agaricomycetes incertae sedis
A0A7C8VB42.1/21-237	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota							3RM2K@4890|Ascomycota
A0A6A6X2A2.1/57-311	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QQ1F@4890|Ascomycota	218JZ@147550|Sordariomycetes	3U5NA@5139|Sordariales	3UJ9Y@5148|Sordariaceae				3UJ9Y@5148|Sordariaceae
A0A370TWJ8.1/101-322	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QRNN@4890|Ascomycota	210M0@147548|Leotiomycetes						210M0@147548|Leotiomycetes
A0A5Q4BZL7.1/199-433	29DZU@1|root	2RM4B@2759|Eukaryota	3AIPW@33154|Opisthokonta	3PASM@4751|Fungi	3QTYA@4890|Ascomycota	218U0@147550|Sordariomycetes	1EV1A@1028384|Glomerellales					1EV1A@1028384|Glomerellales
A0A8J2MUH7.1/7-198	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3RM2K@4890|Ascomycota							3RM2K@4890|Ascomycota
A0A136ISR9.1/132-358	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3PD1A@4751|Fungi	3RJBZ@4890|Ascomycota							3RJBZ@4890|Ascomycota
V2X5U0.1/73-288	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3V5F7@5204|Basidiomycota	22DXH@155619|Agaricomycetes	3W9TX@5338|Agaricales					3W9TX@5338|Agaricales
A0A0W0GDC0.1/67-282	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3V5F7@5204|Basidiomycota	22DXH@155619|Agaricomycetes	3W9TX@5338|Agaricales					3W9TX@5338|Agaricales
V2X8M9.1/67-282	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3V5F7@5204|Basidiomycota	22DXH@155619|Agaricomycetes	3W9TX@5338|Agaricales					3W9TX@5338|Agaricales
A0A084R8W6.1/95-312	29DZU@1|root	2RM4B@2759|Eukaryota	3AIPW@33154|Opisthokonta	3PASM@4751|Fungi	3QTYA@4890|Ascomycota	218RI@147550|Sordariomycetes						218RI@147550|Sordariomycetes
