DATASET_DOMAINS
SEPARATOR COMMA
DATASET_LABEL,Domains
A0A369HK33,766,HH|75|322|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A369JEM8,321
A0A370BFM1,394
A0A370BQI5,406
A0A370BTI8,350
A0A370BVX2,383
A0A370C830,344
A0A370CBG9,449
A0A370P5X5,344
A0A370P950,540
A0A370PE47,334
A0A370PGH0,394
A0A370PGZ2,365
A0A370PME4,689
A0A370PN07,406
A0A370TA69,411
A0A370TE70,352
A0A370TGX1,691
A0A370TJF5,373
A0A370TPP5,394
A0A370TPY7,395
A0A370TRN6,560
A0A370TWJ8,379
A0A370TWW6,324
A0A370TYF6,394
A0A370U2Q0,600
A0A371CVT1,356
A0A371DLX4,628
A0A371DR51,363
A0A381LGH1,631
A0A383URA9,617
A0A383USX8,619
A0A384J750,595
A0A384J8A3,379
A0A384JB29,227
A0A384JDM9,653
A0A384JJM0,353
A0A384JWB2,584
A0A384K0M5,371
A0A384K3L4,372
A0A384K4W6,342
A0A384K5I7,671
A0A384K673,397
A0A395GKD0,145
A0A395GM41,351
A0A395GZZ7,408
A0A395H1X2,402
A0A395H5J0,106
A0A395HAX9,384
A0A395HF45,341
A0A395HJP7,366
A0A395HNK2,354
A0A395HY22,409
A0A395I0G5,340
A0A395I3D0,385
A0A395IFJ8,431
A0A395IT56,579
A0A395IVG2,529,HH|94|317|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|391|493|#f2b365|PF18132_Tyosinase C-terminal domain
A0A395IW83,397
A0A395IYP4,545
A0A395M6W2,388
A0A395M6Y4,387
A0A395M7P6,528
A0A395M9N5,607
A0A395MDS2,388
A0A395ME45,305
A0A395MEX3,337
A0A395MF38,553
A0A395MG96,578
A0A395MKK6,686
A0A395MRP0,403
A0A395MRW2,329
A0A395MU79,726
A0A395MVI2,322
A0A395MY91,350
A0A395N2K0,338
A0A395N2T3,737,HH|70|365|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|555|686|#f2b365|PF18132_Tyosinase C-terminal domain
A0A395N4C0,531
A0A395N712,565
A0A395N8E7,568
A0A395NG90,546
A0A395NPY7,386
A0A395RK05,403
A0A395RSX0,318
A0A395RSX2,390
A0A395RTE0,548
A0A395RUT4,1016,HH|37|313|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A395RVR6,388
A0A395RW78,721
A0A395S0C6,403
A0A395S2N4,1263,HH|64|332|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|457|576|#f2b365|PF18132_Tyosinase C-terminal domain
A0A395S3F7,388
A0A395S427,627
A0A395S4M8,602
A0A395S5H7,1786
A0A395S848,320
A0A395SCU4,665
A0A395SCX6,331
A0A395SG05,390
A0A395SH98,1457
A0A395SM33,337
A0A395SQA5,350
A0A395ST11,566
A0A395STD8,2022,HH|739|894|#b64609|PF06985_Heterokaryon incompatibility protein (HET),HH|1316|1670|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|1798|1925|#f2b365|PF18132_Tyosinase C-terminal domain,HH|111|471|#71d3f0|PF00854_POT family
A0A395SXB4,389
A0A395T027,566
A0A395T2J9,351
A0A395T644,386
A0A395T9E5,648
A0A395T9H7,739
A0A395TA99,350
A0A397G532,292
A0A397GN90,868,HH|63|293|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|514|849|#7b5b66|PF02458_Transferase family
A0A397GNQ0,414
A0A397H0Y3,408
A0A397H284,355
A0A397H7T2,327
A0A397HXJ2,386
A0A397I1A5,353
A0A397IQP5,733,HH|134|354|#81225f|PF00372_Hemocyanin, copper containing domain,HH|435|469|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A397S017,517
A0A397SZQ9,572
A0A397TRD3,277
A0A397TSD6,84
A0A397TVF6,402
A0A397TX29,104
A0A397U9E3,606
A0A397UDP9,607
A0A397USE7,110
A0A397UVF9,567
A0A397V0N4,600
A0A397V418,97
A0A397V8I1,604
A0A397V8S2,598
A0A397VPX8,466,HH|26|263|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|323|402|#f2b365|PF18132_Tyosinase C-terminal domain
A0A397VUF2,595
A0A397VZ14,353
A0A397W1V4,537
A0A397W4L1,576
A0A397W934,620
A0A399G9P5,340
A0A399GA38,340
A0A399GC88,361
A0A399GF19,749
A0A399GFZ8,418
A0A399HPC4,402
A0A399HQG3,414
A0A399HS00,387
A0A399HS16,382
A0A399HSC2,371
A0A3A2ZL74,412
A0A3A2ZLH4,817
A0A3A2ZSX0,318
A0A3A2ZUH3,305
A0A3A3A6Z6,746
A0A3D8Q7K6,388
A0A3D8Q8E3,685
A0A3D8QA98,388
A0A3D8QBA9,383
A0A3D8QBG3,357
A0A3D8QFJ7,303
A0A3D8QP40,357
A0A3D8R5C5,343
A0A3D8R7X3,341
A0A3D8R9Z2,367
A0A3D8RM42,391
A0A3D8RS06,254
A0A3D8RVU8,618
A0A3D8S0H6,359
A0A3D8S1L2,378
A0A3D8SD37,340
A0A3D8SG06,367
A0A3D8SGC1,618
A0A3D8SHB9,391
A0A3D8STL0,341
A0A3D8SUF2,394
A0A3D8SZ54,676
A0A3D8SZE8,154
A0A3D8T130,360
A0A3D8T276,378
A0A3D8T2L8,325
A0A3E2GYC9,374,HH|110|310|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3E2GZ76,398
A0A3E2H0F7,388
A0A3E2H2R8,1156,HH|82|325|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|446|553|#f2b365|PF18132_Tyosinase C-terminal domain,HH|658|1106|#5650b6|PF01425_Amidase
A0A3E2H6V1,176
A0A3E2HCJ3,372
A0A3E2HKR1,266,HH|119|196|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3F3PJR3,301
A0A3F3PLG1,540
A0A3F3PSP3,334
A0A3F3PW89,344
A0A3F3PZY0,350
A0A3F3Q0R1,394
A0A3F3Q782,863
A0A3F3QCJ1,406
A0A3F3R5M6,365
A0A3F3RR12,383
A0A3L6MS08,403
A0A3L6MT66,393
A0A3L6MY93,350
A0A3L6MZC5,600
A0A3L6N196,382
A0A3L6N321,229
A0A3L6N4B3,1461
A0A3L6N6A1,338
A0A3L6N987,324
A0A3L6NA93,586
A0A3L6NAE7,715
A0A3L6NCJ7,387
A0A3L6NDR4,382
A0A3L6NGQ8,739
A0A3L6NJX0,572
A0A3L6NY19,403
A0A3L6NZH6,355
A0A3L6P0J1,412
A0A3L6P2W1,244
A0A3M0W002,386
A0A3M0W2G7,615
A0A3M2R9A4,746
A0A3M2RI81,790
A0A3M2RMQ0,566
A0A3M2RUE8,728
A0A3M2S0U8,634
A0A3M2SKX3,403
A0A3M2SNE1,323
A0A3M2TCS1,279
A0A3M6VXB8,339
A0A3M6VZH8,309
A0A3M6W0U2,489,HH|455|489|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3M6W368,372
A0A3M6W3V7,214
A0A3M6WBG9,274
A0A3M6WCQ4,640
A0A3M6WF03,313
A0A3M6WNC8,390
A0A3M6X2C2,390
A0A3M6X7L7,334
A0A3M6XEI8,412
A0A3M6XIF0,482
A0A3M6XKU1,372
A0A3M6XNY6,339
A0A3M6XUR7,387
A0A3M6XY70,346
A0A3M6Y565,548
A0A3M6Y8J1,548
A0A3M6Y8Y3,376
A0A3M6YK54,627
A0A3M6YWV0,290
A0A3M6YZX8,402
A0A3M6ZAS1,640
A0A3M6ZDF4,394
A0A3M7A8N2,644
A0A3M7A968,580
A0A3M7ABI4,402
A0A3M7ALZ0,489
A0A3M7AN04,300
A0A3M7AVK4,442
A0A3M7B0Z1,412
A0A3M7B1X2,489
A0A3M7B3B7,402
A0A3M7B810,627
A0A3M7B988,640
A0A3M7BEN6,342
A0A3M7BF09,526
A0A3M7BNR0,394
A0A3M7BQZ6,394
A0A3M7C3X6,387
A0A3M7C5D9,642
A0A3M7CAM1,640
A0A3M7CGG1,399
A0A3M7CJH1,420
A0A3M7CJK9,402
A0A3M7CNP3,412
A0A3M7CSU3,432
A0A3M7CUY6,640
A0A3M7CWD7,271
A0A3M7CXP5,379
A0A3M7CZ84,236
A0A3M7D5T6,406
A0A3M7D6P6,402
A0A3M7D722,412
A0A3M7DBC1,387
A0A3M7DD01,640
A0A3M7DES0,640
A0A3M7DUU3,402
A0A3M7DYK1,311
A0A3M7E067,548
A0A3M7E5C4,627
A0A3M7E733,627
A0A3M7EHE7,548
A0A3M7EIK6,394
A0A3M7EJ56,412
A0A3M7ELJ9,411
A0A3M7EY59,548
A0A3M7EZ73,412
A0A3M7F181,409
A0A3M7F2W2,412
A0A3M7FE91,386
A0A3M7FH62,550
A0A3M7FWC7,640
A0A3M7GA40,399
A0A3M7GIB3,640
A0A3M7GM06,347,HH|2|190|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3M7GMT4,339
A0A3M7GPD3,640
A0A3M7GQX7,412
A0A3M7H3Y0,413
A0A3M7H4E4,247
A0A3M7H687,640
A0A3M7HDM5,394
A0A3M7HI73,640
A0A3M7HIC3,549
A0A3M7HQ11,344
A0A3M7HQ22,399
A0A3M7HRP4,548
A0A3M7HZE1,627
A0A3M7IBK6,548
A0A3M7ICJ8,402
A0A3M7ICN7,402
A0A3M7ICU2,386
A0A3M7ID85,548
A0A3M7IEE4,386
A0A3M7IGM6,339
A0A3M7IJ01,412
A0A3M7J445,640
A0A3M7J5F3,642
A0A3M7J601,640
A0A3M7JBC9,247
A0A3M7JBN7,396
A0A3M7JD48,394
A0A3M7JD60,394
A0A3M7JI21,352
A0A3M7JKR3,592
A0A3M7JPP6,539
A0A3M7JQQ3,390
A0A3M7K0E1,350
A0A3M7K6Z0,616
A0A3M7LXG1,609
A0A3M7LZQ1,371
A0A3M7LZR2,142
A0A3M7M028,389
A0A3M7M695,299
A0A3M7M7N4,1259
A0A3M7MDQ3,407
A0A3M7MJ68,361
A0A3M7MJ89,340
A0A3M7MKJ2,409
A0A3M7MKX7,715
A0A3M7MPE0,1041
A0A3M7MYH1,2002,HH|111|285|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|414|535|#f2b365|PF18132_Tyosinase C-terminal domain
A0A3M7MYP0,323
A0A3M7N6P4,1512,HH|128|221|#d8491c|PF11951_Fungal specific transcription factor domain,HH|1226|1449|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|766|819|#db2690|PF01805_Surp module,HH|61|92|#ec6a4d|PF00172_Fungal Zn(2)-Cys(6) binuclear cluster domain
A0A3M7NB85,2318,HH|81|251|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|380|501|#f2b365|PF18132_Tyosinase C-terminal domain
A0A3M7NJ18,596
A0A3M7NTJ6,391
A0A3M7NYP3,380
A0A3M7NZ68,1085,HH|795|1029|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|10|111|#002e47|PF12013_Orsellinic acid/F9775 biosynthesis cluster protein D,HH|360|727|#b019d8|PF07690_Major Facilitator Superfamily
A0A3M9XZE1,241
A0A3M9Y0T1,343
A0A3M9Y0Y2,569
A0A3M9Y2Z6,1257
A0A3M9Y905,544
A0A3M9YBL7,339
A0A3M9YDG5,341
A0A3M9YFZ5,403
A0A3N2PK16,558
A0A3N2PTC8,353,HH|95|295|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3N2PZA1,313
A0A3N2Q6J7,245
A0A3N4HK73,337
A0A3N4HND3,352
A0A3N4HNW1,709,HH|81|385|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|546|672|#f2b365|PF18132_Tyosinase C-terminal domain
A0A3N4HQU2,395,HH|85|306|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3N4HRP6,352
A0A3N4HT22,382
A0A3N4HUI3,376
A0A3N4HXW2,368
A0A3N4HYC1,659
A0A3N4HYL5,376
A0A3N4HZG1,374
A0A3N4HZV9,323
A0A3N4I7V1,395
A0A3N4IB94,330
A0A3N4ID66,358
A0A3N4IE98,372
A0A3N4IEP2,424
A0A3N4IEX3,420
A0A3N4IFD6,1024,HH|510|831|#962448|PF00144_Beta-lactamase,HH|29|104|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3N4IFZ1,416,HH|131|355|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3N4IIL7,354
A0A3N4IM56,396,HH|98|319|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3N4IPE1,835,HH|129|403|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|678|801|#f2b365|PF18132_Tyosinase C-terminal domain
A0A3N4IQ59,370,HH|80|283|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3N4IQU1,564
A0A3N4ISL9,422
A0A3N4IU62,411,HH|169|354|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3N4IZV1,666
A0A3N4J8U4,324
A0A3N4JGC5,1558,HH|23|51|#5e6eb4|PF00734_Fungal cellulose binding domain,HH|915|1172|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|1371|1480|#f2b365|PF18132_Tyosinase C-terminal domain
A0A3N4JQA7,279
A0A3N4K3H4,305
A0A3N4K4F4,357
A0A3N4K8D0,562,HH|52|273|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|389|512|#f2b365|PF18132_Tyosinase C-terminal domain
A0A3N4K9V5,306
A0A3N4KB49,350
A0A3N4KB66,396,HH|129|341|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3N4KJ40,648
A0A3N4KKJ4,963,HH|415|670|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|778|886|#f2b365|PF18132_Tyosinase C-terminal domain
A0A3N4KT34,363
A0A3N4KYW5,430
A0A3N4L021,354
A0A3N4L0J3,359
A0A3N4L1D0,360
A0A3N4L3Y3,361
A0A3N4L5Z3,648
A0A3N4L8G1,318
A0A3N4LB84,629,HH|49|391|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3N4LDY1,308
A0A3N4LFB6,615,HH|57|350|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3N4LHJ3,589
A0A3N4LI62,376
A0A3N4LQ83,603
A0A3N4LRS9,356,HH|113|296|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A3N4LW77,599
A0A3R7FSD3,408
A0A3R7G723,361
A0A3S4AJV5,395
A0A3S4AMG6,646
A0A3S4AUM2,387
A0A3S5CVR8,667
A0A3S5CXF1,414
A0A401KKJ5,394
A0A401KKL5,350
A0A401KLG2,327
A0A401KPF7,572
A0A401L2M0,383
A0A401L4E0,406
A0A401L788,396
A0A401L7K2,341
A0A409VD99,288,HH|77|275|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A409VFE9,808
A0A409VNV3,355
A0A409VYZ6,326
A0A409VYZ7,904,HH|636|850|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|313|458|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|86|263|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A409W5M2,388,HH|98|330|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A409WEJ1,1148,HH|51|303|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|604|856|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|396|513|#f2b365|PF18132_Tyosinase C-terminal domain,HH|970|1087|#f2b365|PF18132_Tyosinase C-terminal domain
A0A409WEP5,723,HH|173|316|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|438|669|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A409WNK2,620
A0A409WQU7,435,HH|93|343|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A409WY02,893
A0A409WYL8,357
A0A409WYM8,344
A0A409X3M6,376
A0A409X545,611
A0A409X771,355
A0A409X7S8,426
A0A409X966,426
A0A409XHP2,292,HH|67|228|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A409XHT0,544,HH|56|292|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|387|508|#f2b365|PF18132_Tyosinase C-terminal domain
A0A409XK29,300
A0A409XKR0,348,HH|123|293|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A409XPQ5,513
A0A409XSF5,341
A0A409Y7Q5,592
A0A409Y9J2,613
A0A409YPA9,676,HH|398|612|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|75|291|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A409YTE4,379
A0A409YUP4,519
A0A409YZ54,373
A0A420HGA6,581
A0A420HKD2,607
A0A420HLP9,602
A0A420HLW6,602
A0A420I6Z2,327
A0A420I744,251
A0A420IKX8,616,HH|121|357|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|467|583|#f2b365|PF18132_Tyosinase C-terminal domain
A0A420IU72,341
A0A420IUA5,251
A0A420J382,251
A0A420J390,346
A0A420MD28,528
A0A420MDB7,226
A0A420ME85,956
A0A420MEE4,387
A0A420MG99,645
A0A420MKG6,338
A0A420MLI0,163
A0A420N178,412
A0A420N1W1,324
A0A420N2W9,350
A0A420N6X3,265
A0A420N8W1,285
A0A420NBY7,382
A0A420NFD8,586
A0A420NKD4,572
A0A420NQ09,401
A0A420NVL3,600
A0A420NXF8,249
A0A420P048,387
A0A420P7X5,412
A0A420P8J6,350
A0A420PI72,600
A0A420PID6,338
A0A420PJ41,355
A0A420PY93,387
A0A420Q2V6,324
A0A420Q3G4,225
A0A420Q5H7,572
A0A420QHZ5,338
A0A420QIK8,114
A0A420QIP5,247
A0A420QJ87,739
A0A420QKK6,338
A0A420QME0,346
A0A420QQY3,306
A0A420R194,600
A0A420RN49,338
A0A420RNM2,350
A0A420RSH4,403
A0A420RTM5,664
A0A420RTV3,739
A0A420S8X5,586
A0A420SBZ3,224
A0A420SE78,338
A0A420SI55,770
A0A420SI63,244
A0A420SIR0,299
A0A420SQD5,526
A0A420SQM9,315
A0A420SUZ8,350
A0A420SVX2,390
A0A420T2K1,412
A0A420TAK5,306
A0A420TE23,308
A0A420TI82,403
A0A420TME5,600
A0A420TRM3,338
A0A420TTW7,382
A0A420TXU1,739
A0A420TY95,382
A0A420TYN1,586
A0A420U2N1,387
A0A420U3C3,586
A0A420U502,722
A0A420U5A3,324
A0A420UAR4,191
A0A420UB21,187
A0A420XYP0,455
A0A420XYV2,1838
A0A420XZE5,402
A0A420Y0R8,386
A0A420Y417,375
A0A420YAB7,347
A0A420YAJ7,579
A0A420YET8,326
A0A420YFE0,364
A0A420YGT3,379
A0A420YH84,402
A0A420YIS7,375
A0A421CSP0,171
A0A423V9S4,310
A0A423VCB8,561
A0A423VGB4,344
A0A423VK10,642
A0A423VRG5,733
A0A423VS40,410
A0A423VZF3,638,HH|274|414|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A423W393,360
A0A423WBL0,403
A0A423WHC4,926,HH|40|350|#9d5c30|PF00501_AMP-binding enzyme,HH|659|867|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A423WNB6,344
A0A423WTD2,317
A0A423WXH4,578,HH|79|318|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A423X316,409
A0A423X4F6,643
A0A423X630,643
A0A423XJ27,877
A0A423XP21,348
A0A425BLR4,338
A0A425BN38,553
A0A425BT53,477
A0A428NBA6,329
A0A428NIZ7,323
A0A428NRI2,790
A0A428NX00,323
A0A428PB08,415
A0A428PBD0,715
A0A428PE57,1071
A0A428PLX8,790
A0A428PU26,566
A0A428Q236,702
A0A428Q2T9,323
A0A428Q5Z1,728
A0A428QKC0,1116
A0A428QKN7,728
A0A428QVK1,566
A0A428QVV6,1691,HH|1258|1412|#b64609|PF06985_Heterokaryon incompatibility protein (HET),HH|621|836|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A428R260,634
A0A428R852,404
A0A428RBY3,403
A0A428RL23,746
A0A428S2T1,634
A0A428SBW0,725
A0A428SET3,566
A0A428SIW1,728
A0A428SZJ3,1263
A0A428T341,310
A0A428TCT7,1261
A0A428TGX4,451
A0A428TH55,728
A0A428TJN8,404
A0A428TJU2,257
A0A428TSX4,746
A0A428TTS8,323
A0A428U0B8,728
A0A428U2W7,403
A0A428UJ78,617
A0A428UK49,566
A0A428UZM7,634
A0A428V0C8,566
A0A430L3T0,634
A0A430L7E7,746
A0A430LBW9,790
A0A430LQE9,323
A0A430LRB3,403
A0A430LRW5,728
A0A430M0B1,1260
A0A430M2W5,566
A0A433PR67,170
A0A436ZMN6,752
A0A436ZMY2,820,HH|97|343|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|664|779|#f2b365|PF18132_Tyosinase C-terminal domain
A0A436ZW26,247
A0A436ZW36,389
A0A436ZY08,956
A0A436ZY67,786
A0A437A308,941
A0A437A7Y6,379
A0A437ABS8,707
A0A437ABU9,676,HH|139|382|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|517|636|#f2b365|PF18132_Tyosinase C-terminal domain
A0A437ACI9,387
A0A437ACP0,639
A0A437AD99,570,HH|53|372|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A437AEF9,710,HH|174|439|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|554|671|#f2b365|PF18132_Tyosinase C-terminal domain
A0A437AF91,838,HH|296|537|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|650|765|#f2b365|PF18132_Tyosinase C-terminal domain
A0A437AMZ0,318
A0A438NAJ9,381
A0A438NAZ0,385
A0A438NFU9,614
A0A438NJW7,319
A0A439CPG6,330
A0A439CSR6,424
A0A439CXK6,558
A0A439CXR3,369
A0A439CY50,446
A0A439CYQ7,366
A0A439D3X1,467
A0A439D3Y0,780
A0A439D4K9,336
A0A439D650,705
A0A439D887,642
A0A439DC62,570
A0A439DDF2,390
A0A439DEE8,388
A0A439DFI9,493
A0A439DG08,339
A0A439DGZ9,378
A0A439DKR1,331
A0A443HRD0,347
A0A443HXX0,369
A0A444RJX5,289
A0A444RLS2,569
A0A444RPW9,339
A0A444RQR7,182
A0A444RZE0,381
A0A444S1W9,341
A0A446BNG4,412
A0A446BT56,382
A0A446BWT3,311
A0A446BXJ9,299
A0A447BSX7,643
A0A447BTN0,662
A0A447BU84,143,HH|48|116|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A447BW29,380
A0A447BWU8,669
A0A447BY31,350
A0A447C411,413
A0A447C6Q3,384
A0A447C9K8,602,HH|97|333|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A447CDK1,342
A0A447CE26,386
A0A447CEY3,361,HH|74|282|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A447CFD1,357
A0A447CFN7,396
A0A447CGV8,364
A0A447CJ08,341
A0A447CJ38,688,HH|59|377|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|569|645|#f2b365|PF18132_Tyosinase C-terminal domain
A0A447CMR6,449
A0A484FE76,228
A0A484FEH3,275
A0A484FEN9,395
A0A484FEV3,363
A0A484FG64,336
A0A484FQK8,338
A0A484FZG9,93
A0A484G057,880,HH|483|605|#ca12ba|PF02771_Acyl-CoA dehydrogenase, N-terminal domain,HH|180|414|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|708|853|#1e8b4d|PF00441_Acyl-CoA dehydrogenase, C-terminal domain
A0A484G3C9,736
A0A484G4E7,564
A0A484G5S9,654
A0A4E9DR66,528
A0A4E9E8B4,227
A0A4E9E965,425
A0A4E9EAZ1,390
A0A4E9EIE4,1001
A0A4P7MT88,1553
A0A4P7N173,357
A0A4P7N219,262
A0A4P7N5I7,648
A0A4P7N6R7,415
A0A4P7N7E5,339
A0A4P7N9G8,406
A0A4P7NBK6,385
A0A4P7NC92,404
A0A4P7NE70,326
A0A4P7NEA2,386
A0A4P7NKP0,575,HH|70|310|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|449|545|#f2b365|PF18132_Tyosinase C-terminal domain
A0A4P7NML3,330
A0A4P7NS78,446
A0A4P7NSG9,365
A0A4P7NV04,335
A0A4P7NV09,377
A0A4P7NVB3,387
A0A4P9VWM1,279
A0A4P9VXN1,110
A0A4P9VZN9,364
A0A4P9W0Z9,276,HH|115|153|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9W116,267
A0A4P9W3F0,154,HH|98|150|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9W465,169
A0A4P9WCD3,370
A0A4P9WCJ5,239,HH|58|218|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9WCR7,486,HH|150|343|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9WSQ3,452
A0A4P9WX00,279
A0A4P9WZY7,130
A0A4P9X6N6,319,HH|88|271|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9X7I5,1041,HH|69|232|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9X7U9,857,HH|334|527|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|162|275|#c15d14|PF00652_Ricin-type beta-trefoil lectin domain
A0A4P9XG75,581,HH|66|235|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9XGF4,389
A0A4P9XGI5,218
A0A4P9XHR6,243
A0A4P9XIM0,484,HH|67|244|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9XJ34,285
A0A4P9XKL8,437
A0A4P9XL19,209
A0A4P9XL46,289
A0A4P9XLD8,261
A0A4P9XLI7,541,HH|63|239|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9XLY3,89
A0A4P9XMQ7,305
A0A4P9XMV3,256
A0A4P9XMX9,288
A0A4P9XNA4,222
A0A4P9XST4,251
A0A4P9XST5,190
A0A4P9XSU6,479,HH|66|244|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9XSV5,332
A0A4P9XT91,86
A0A4P9XTI0,500,HH|67|245|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9XTP8,274
A0A4P9XTQ3,498,HH|68|248|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9XUF0,115
A0A4P9XUT0,528,HH|66|241|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9XUV9,385
A0A4P9XVI9,242
A0A4P9XZR4,119
A0A4P9XZY0,90
A0A4P9Y249,214
A0A4P9Y2R2,223
A0A4P9Y3Y8,925,HH|84|264|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9Y486,608,HH|73|272|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9Y8H6,221
A0A4P9Y9E4,238
A0A4P9YFJ7,530
A0A4P9YFS3,611
A0A4P9YI11,372
A0A4P9YNW1,201
A0A4P9YRL7,252
A0A4P9YS76,614,HH|60|237|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9YS92,168
A0A4P9YSI1,229
A0A4P9YU07,258
A0A4P9YUC2,491,HH|61|243|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9YXX3,288,HH|67|249|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9YZB4,525
A0A4P9YZC7,241
A0A4P9Z0G4,220
A0A4P9Z0Q2,105
A0A4P9Z2E4,488,HH|68|246|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A4P9Z303,224
A0A4P9Z3E0,247
A0A4P9Z5J7,244
A0A4P9Z6Q7,245
A0A4P9ZNY3,321
A0A4P9ZSR0,224
A0A4P9ZTR7,264
A0A4P9ZUL5,285
A0A4P9ZVA0,208
A0A4Q2CXN1,381
A0A4Q2CZY5,352
A0A4Q2D293,394
A0A4Q2D5P7,328
A0A4Q2D5Q3,399,HH|202|361|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|21|182|#ccf29f|PF00266_Aminotransferase class-V
A0A4Q2D6X5,361
A0A4Q2D856,578,HH|25|53|#5e6eb4|PF00734_Fungal cellulose binding domain,HH|303|521|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|102|271|#331595|PF13472_GDSL-like Lipase/Acylhydrolase family
A0A4Q2DLU8,667
A0A4Q2DNT6,1012
A0A4Q2DWU2,361
A0A4Q2E1C0,360
